t_s,theta1_rad_clean,theta2_rad_clean,theta1_rad_noisy,theta2_rad_noisy
15.940000,0.0745674690,0.1860298574,0.0687433062,0.1785563815
15.950000,0.0724340979,0.1928485311,0.0752020317,0.1916082042
15.960000,0.0702357564,0.1994731869,0.0756813150,0.1976766117
15.970000,0.0679750368,0.2058970102,0.0673293078,0.2046548950
15.980000,0.0656545854,0.2121133944,0.0573341645,0.2138756872
15.990000,0.0632771000,0.2181159477,0.0583326857,0.2102253269
16.000000,0.0608453270,0.2238984987,0.0665532045,0.2262006803
16.010000,0.0583620577,0.2294551025,0.0666207448,0.2271804346
16.020000,0.0558301255,0.2347800459,0.0575447472,0.2368495055
16.030000,0.0532524030,0.2398678529,0.0530807553,0.2404066269
16.040000,0.0506317980,0.2447132894,0.0445702388,0.2448025308
16.050000,0.0479712509,0.2493113678,0.0470120470,0.2489252976
16.060000,0.0452737312,0.2536573517,0.0513597238,0.2530514215
16.070000,0.0425422342,0.2577467602,0.0379165677,0.2534352186
16.080000,0.0397797778,0.2615753710,0.0360960332,0.2558781970
16.090000,0.0369893987,0.2651392251,0.0385476726,0.2713708314
16.100000,0.0341741498,0.2684346293,0.0421636233,0.2756023705
16.110000,0.0313370964,0.2714581600,0.0319421425,0.2672544917
16.120000,0.0284813129,0.2742066656,0.0268553913,0.2737348420
16.130000,0.0256098795,0.2766772696,0.0280423638,0.2743243050
16.140000,0.0227258788,0.2788673728,0.0286560103,0.2738849006
16.150000,0.0198323927,0.2807746555,0.0197684632,0.2841700058
16.160000,0.0169324987,0.2823970796,0.0149454196,0.2802170649
16.170000,0.0140292671,0.2837328901,0.0076655137,0.2911054406
16.180000,0.0111257573,0.2847806169,0.0090975676,0.2901644303
16.190000,0.0082250146,0.2855390760,0.0144544099,0.2939531046
16.200000,0.0053300673,0.2860073704,0.0060925161,0.2886753281
16.210000,0.0024439231,0.2861848914,0.0088482342,0.2860104845
16.220000,-0.0004304337,0.2860713187,-0.0017321201,0.2842030765
16.230000,-0.0032900457,0.2856666211,-0.0029508634,0.2853588668
16.240000,-0.0061319851,0.2849710568,-0.0090259004,0.2913086953
16.250000,-0.0089533568,0.2839851732,-0.0120148338,0.2839538804
16.260000,-0.0117513018,0.2827098068,-0.0165164815,0.2871184564
16.270000,-0.0145229993,0.2811460827,-0.0276228492,0.2827306814
16.280000,-0.0172656706,0.2792954138,-0.0128487176,0.2783301422
16.290000,-0.0199765809,0.2771595001,-0.0198222712,0.2718889455
16.300000,-0.0226530429,0.2747403276,-0.0259504829,0.2739700669
16.310000,-0.0252924188,0.2720401666,-0.0283074723,0.2699521584
16.320000,-0.0278921235,0.2690615705,-0.0222603816,0.2637166184
16.330000,-0.0304496267,0.2658073738,-0.0341421853,0.2696838468
16.340000,-0.0329624555,0.2622806901,-0.0406467367,0.2657599480
16.350000,-0.0354281970,0.2584849095,-0.0378453712,0.2625730852
16.360000,-0.0378445004,0.2544236964,-0.0401888131,0.2579697650
16.370000,-0.0402090794,0.2501009867,-0.0435561387,0.2455130239
16.380000,-0.0425197142,0.2455209843,-0.0409636897,0.2425581356
16.390000,-0.0447742535,0.2406881581,-0.0554303978,0.2347411514
16.400000,-0.0469706169,0.2356072383,-0.0423407229,0.2352695998
16.410000,-0.0491067963,0.2302832124,-0.0487993501,0.2369173413
16.420000,-0.0511808582,0.2247213213,-0.0514299121,0.2249769612
16.430000,-0.0531909449,0.2189270546,-0.0541683179,0.2158770263
16.440000,-0.0551352767,0.2129061460,-0.0568575864,0.2232435969
16.450000,-0.0570121527,0.2066645682,-0.0630619213,0.2030659925
16.460000,-0.0588199532,0.2002085276,-0.0609370480,0.1961881959
16.470000,-0.0605571400,0.1935444592,-0.0679397088,0.2019380414
16.480000,-0.0622222586,0.1866790197,-0.0585909719,0.1870260443
16.490000,-0.0638139385,0.1796190823,-0.0702721905,0.1901014263
16.500000,-0.0653308950,0.1723717299,-0.0585894888,0.1692387937
16.510000,-0.0667719297,0.1649442481,-0.0690286716,0.1619331820
16.520000,-0.0681359312,0.1573441186,-0.0704229006,0.1527731748
16.530000,-0.0694218765,0.1495790117,-0.0669431166,0.1537222863
16.540000,-0.0706288310,0.1416567788,-0.0723043431,0.1400394270
16.550000,-0.0717559494,0.1335854443,-0.0778264119,0.1307938692
16.560000,-0.0728024761,0.1253731979,-0.0714905841,0.1226028250
16.570000,-0.0737677453,0.1170283860,-0.0796533602,0.1258644587
16.580000,-0.0746511817,0.1085595028,-0.0749592629,0.1071396172
16.590000,-0.0754523004,0.0999751822,-0.0729048295,0.0980209590
16.600000,-0.0761707066,0.0912841879,-0.0776559188,0.0804246219
16.610000,-0.0768060965,0.0824954047,-0.0741217033,0.0847196674
16.620000,-0.0773582560,0.0736178287,-0.0708041673,0.0851216520
16.630000,-0.0778270614,0.0646605576,-0.0772718873,0.0547641467
16.640000,-0.0782124786,0.0556327812,-0.0802448413,0.0507093814
16.650000,-0.0785145627,0.0465437708,-0.0806412739,0.0487108984
16.660000,-0.0787334575,0.0374028697,-0.0748290936,0.0358569265
16.670000,-0.0788693951,0.0282194823,-0.0800307712,0.0232909184
16.680000,-0.0789226947,0.0190030643,-0.0785343029,0.0240206449
16.690000,-0.0788937624,0.0097631116,-0.0773175941,0.0096828724
16.700000,-0.0787830898,0.0005091502,-0.0714274067,0.0041951834
16.710000,-0.0785912533,-0.0087492746,-0.0770129664,-0.0080567062
16.720000,-0.0783189128,-0.0180026087,-0.0706861741,-0.0273992288
16.730000,-0.0779668110,-0.0272413000,-0.0768689731,-0.0340713958
16.740000,-0.0775357716,-0.0364558092,-0.0824569595,-0.0403468707
16.750000,-0.0770266983,-0.0456366199,-0.0799344177,-0.0391416789
16.760000,-0.0764405735,-0.0547742499,-0.0797138476,-0.0569225354
16.770000,-0.0757784564,-0.0638592611,-0.0741527983,-0.0632669625
16.780000,-0.0750414820,-0.0728822703,-0.0824449135,-0.0752958810
16.790000,-0.0742308591,-0.0818339595,-0.0658260002,-0.0726763373
16.800000,-0.0733478685,-0.0907050862,-0.0755526898,-0.0988997520
16.810000,-0.0723938618,-0.0994864932,-0.0755439834,-0.1064326060
16.820000,-0.0713702589,-0.1081691191,-0.0795317512,-0.1095487857
16.830000,-0.0702785465,-0.1167440075,-0.0637345312,-0.1240071109
16.840000,-0.0691202761,-0.1252023170,-0.0663380322,-0.1304231265
16.850000,-0.0678970619,-0.1335353308,-0.0689998667,-0.1401590169
16.860000,-0.0666105786,-0.1417344654,-0.0756143818,-0.1403555584
16.870000,-0.0652625595,-0.1497912799,-0.0669888647,-0.1492339253
16.880000,-0.0638547943,-0.1576974850,-0.0579371910,-0.1592128081
16.890000,-0.0623891264,-0.1654449511,-0.0625414891,-0.1680090340
16.900000,-0.0608674515,-0.1730257171,-0.0579561908,-0.1664544250
16.910000,-0.0592917143,-0.1804319979,-0.0525394638,-0.1831855475
16.920000,-0.0576639067,-0.1876561927,-0.0498791947,-0.1838423288
16.930000,-0.0559860653,-0.1946908924,-0.0556445100,-0.2014079889
16.940000,-0.0542602689,-0.2015288864,-0.0500020026,-0.2028298171
16.950000,-0.0524886357,-0.2081631704,-0.0528451305,-0.2025884527
16.960000,-0.0506733214,-0.2145869525,-0.0526949846,-0.2076727205
16.970000,-0.0488165163,-0.2207936598,-0.0484093219,-0.2086449954
16.980000,-0.0469204424,-0.2267769444,-0.0417611152,-0.2313773451
16.990000,-0.0449873516,-0.2325306897,-0.0484531193,-0.2269589533
17.000000,-0.0430195222,-0.2380490155,-0.0410261170,-0.2420569081
17.010000,-0.0410192569,-0.2433262836,-0.0444481600,-0.2489266968
17.020000,-0.0389888800,-0.2483571029,-0.0384146845,-0.2447700115
17.030000,-0.0369307344,-0.2531363337,-0.0444099541,-0.2503301430
17.040000,-0.0348471795,-0.2576590927,-0.0370428376,-0.2498715311
17.050000,-0.0327405878,-0.2619207571,-0.0293816472,-0.2594815336
17.060000,-0.0306133431,-0.2659169683,-0.0183201578,-0.2619717572
17.070000,-0.0284678370,-0.2696436360,-0.0294007327,-0.2734880439
17.080000,-0.0263064667,-0.2730969412,-0.0260562771,-0.2742108177
17.090000,-0.0241316324,-0.2762733397,-0.0204613310,-0.2794922307
17.100000,-0.0219457340,-0.2791695649,-0.0276225897,-0.2801532392
17.110000,-0.0197511694,-0.2817826306,-0.0156764768,-0.2777822447
17.120000,-0.0175503311,-0.2841098334,-0.0169708984,-0.2802831085
17.130000,-0.0153456039,-0.2861487548,-0.0132998704,-0.2906644020
17.140000,-0.0131393623,-0.2878972634,-0.0064427491,-0.2851285262
17.150000,-0.0109339681,-0.2893535164,-0.0153572451,-0.2912098214
17.160000,-0.0087317672,-0.2905159613,-0.0142672762,-0.2922218118
17.170000,-0.0065350882,-0.2913833374,-0.0059996758,-0.2868978139
17.180000,-0.0043462387,-0.2919546762,-0.0045117362,-0.2948536222
17.190000,-0.0021675040,-0.2922293030,-0.0072570288,-0.3021813280
17.200000,-0.0000011437,-0.2922068373,-0.0066294071,-0.2886421977
17.210000,0.0021506099,-0.2918871929,-0.0005519083,-0.2915896208
17.220000,0.0042855546,-0.2912705785,0.0061960227,-0.2930779684
17.230000,0.0064015202,-0.2903574975,0.0196058469,-0.2937757206
17.240000,0.0084963711,-0.2891487479,0.0079434725,-0.2884866718
17.250000,0.0105680080,-0.2876454216,0.0034906284,-0.2877758170
17.260000,0.0126143707,-0.2858489041,0.0117836316,-0.2833897776
17.270000,0.0146334394,-0.2837608732,0.0182049282,-0.2719806854
17.280000,0.0166232373,-0.2813832981,0.0147260578,-0.2921017371
17.290000,0.0185818320,-0.2787184378,0.0137958230,-0.2783882644
17.300000,0.0205073381,-0.2757688400,0.0170495394,-0.2721455482
17.310000,0.0223979182,-0.2725373388,0.0206006646,-0.2744613397
17.320000,0.0242517854,-0.2690270526,0.0223936855,-0.2786760488
17.330000,0.0260672044,-0.2652413823,0.0240173214,-0.2671144588
17.340000,0.0278424935,-0.2611840081,0.0293682014,-0.2665185603
17.350000,0.0295760261,-0.2568588871,0.0252825593,-0.2527748010
17.360000,0.0312662319,-0.2522702499,0.0329793044,-0.2522081404
17.370000,0.0329115986,-0.2474225976,0.0210318390,-0.2527243057
17.380000,0.0345106732,-0.2423206978,0.0363950709,-0.2403474960
17.390000,0.0360620632,-0.2369695810,0.0421157268,-0.2348030875
17.400000,0.0375644375,-0.2313745363,0.0430101077,-0.2378168919
17.410000,0.0390165282,-0.2255411067,0.0318984337,-0.2129256911
17.420000,0.0404171309,-0.2194750849,0.0455555701,-0.2248306661
17.430000,0.0417651061,-0.2131825076,0.0449193691,-0.2202196877
17.440000,0.0430593797,-0.2066696509,0.0331262283,-0.2008972110
17.450000,0.0442989443,-0.1999430239,0.0381132890,-0.1936126808
17.460000,0.0454828593,-0.1930093634,0.0578801331,-0.1912345132
17.470000,0.0466102522,-0.1858756275,0.0493919450,-0.1836022304
17.480000,0.0476803184,-0.1785489887,0.0397078001,-0.1759981156
17.490000,0.0486923222,-0.1710368279,0.0350590182,-0.1708187825
17.500000,0.0496455970,-0.1633467264,0.0381475779,-0.1627059015
17.510000,0.0505395457,-0.1554864594,0.0444229186,-0.1604790237
17.520000,0.0513736408,-0.1474639875,0.0597102924,-0.1455031014
17.530000,0.0521474244,-0.1392874495,0.0587148010,-0.1310691998
17.540000,0.0528605086,-0.1309651535,0.0531924732,-0.1286239371
17.550000,0.0535125753,-0.1225055690,0.0564956441,-0.1158902339
17.560000,0.0541033761,-0.1139173181,0.0615783419,-0.1198532811
17.570000,0.0546327322,-0.1052091659,0.0600459085,-0.1071356420
17.580000,0.0551005339,-0.0963900122,0.0529766267,-0.1003970027
17.590000,0.0555067404,-0.0874688814,0.0623007459,-0.0904355222
17.600000,0.0558513797,-0.0784549129,0.0536972728,-0.0809210066
17.610000,0.0561345476,-0.0693573517,0.0515784454,-0.0640010907
17.620000,0.0563564074,-0.0601855379,0.0545032243,-0.0589544877
17.630000,0.0565171892,-0.0509488970,0.0588997751,-0.0495085659
17.640000,0.0566171893,-0.0416569288,0.0565942754,-0.0364808087
17.650000,0.0566567693,-0.0323191977,0.0624121634,-0.0318853176
17.660000,0.0566363552,-0.0229453219,0.0580631778,-0.0246517554
17.670000,0.0565564367,-0.0135449623,0.0545257615,-0.0080171007
17.680000,0.0564175659,-0.0041278122,0.0567557199,0.0028548052
17.690000,0.0562203567,0.0052964137,0.0493547157,-0.0001151318
17.700000,0.0559654830,0.0147179901,0.0637110279,0.0159292871
17.710000,0.0556536783,0.0241271919,0.0547646666,0.0256149951
17.720000,0.0552857340,0.0335143054,0.0658377982,0.0385373956
17.730000,0.0548624980,0.0428696388,0.0620409865,0.0473390297
17.740000,0.0543848738,0.0521835333,0.0607302804,0.0613592835
17.750000,0.0538538185,0.0614463736,0.0537962919,0.0651963651
17.760000,0.0532703421,0.0706485986,0.0484157751,0.0667862450
17.770000,0.0526355053,0.0797807124,0.0500548530,0.0842517403
17.780000,0.0519504181,0.0888332942,0.0561178971,0.0837186035
17.790000,0.0512162384,0.0977970090,0.0491796124,0.0961798811
17.800000,0.0504341703,0.1066626175,0.0569459919,0.1138810850
17.810000,0.0496054623,0.1154209866,0.0508285751,0.1127020126
17.820000,0.0487314054,0.1240630985,0.0549548844,0.1256626890
17.830000,0.0478133318,0.1325800612,0.0454936721,0.1283914763
17.840000,0.0468526126,0.1409631172,0.0472981326,0.1339354650
17.850000,0.0458506563,0.1492036531,0.0517516426,0.1554351858
17.860000,0.0448089067,0.1572932085,0.0376680789,0.1641513334
17.870000,0.0437288411,0.1652234848,0.0448882981,0.1702852192
17.880000,0.0426119684,0.1729863534,0.0426520414,0.1613251746
17.890000,0.0414598270,0.1805738642,0.0450491743,0.1770028697
17.900000,0.0402739830,0.1879782538,0.0483838035,0.1895453653
17.910000,0.0390560281,0.1951919523,0.0364550266,0.1954547411
17.920000,0.0378075775,0.2022075917,0.0363081556,0.1963023665
17.930000,0.0365302682,0.2090180125,0.0452076014,0.2176800510
17.940000,0.0352257566,0.2156162704,0.0325854726,0.2200207320
17.950000,0.0338957164,0.2219956435,0.0330753973,0.2180712453
17.960000,0.0325418369,0.2281496377,0.0390096778,0.2233823138
17.970000,0.0311658209,0.2340719933,0.0274394810,0.2394334120
17.980000,0.0297693823,0.2397566906,0.0350635692,0.2348158974
17.990000,0.0283542442,0.2451979549,0.0288010974,0.2449776132
18.000000,0.0269221369,0.2503902622,0.0220414890,0.2505214234
18.010000,0.0254747958,0.2553283435,0.0252872799,0.2564925252
18.020000,0.0240139594,0.2600071897,0.0241985603,0.2566654185
18.030000,0.0225413672,0.2644220557,0.0209863894,0.2622378012
18.040000,0.0210587575,0.2685684646,0.0160249458,0.2652851177
18.050000,0.0195678658,0.2724422112,0.0238154769,0.2746597396
18.060000,0.0180704224,0.2760393655,0.0171532621,0.2660740839
18.070000,0.0165681505,0.2793562760,0.0197764508,0.2844400679
18.080000,0.0150627646,0.2823895730,0.0134325166,0.2855154718
18.090000,0.0135559678,0.2851361704,0.0201146127,0.2799095829
18.100000,0.0120494509,0.2875932693,0.0100467289,0.2937297194
18.110000,0.0105448896,0.2897583594,0.0113145157,0.2909596468
18.120000,0.0090439430,0.2916292211,0.0040693101,0.2857820819
18.130000,0.0075482521,0.2932039278,0.0150745651,0.2960802059
18.140000,0.0060594373,0.2944808469,0.0142056171,0.2909698241
18.150000,0.0045790973,0.2954586412,0.0110436071,0.2986291220
18.160000,0.0031088072,0.2961362700,0.0058858339,0.2970634522
18.170000,0.0016501164,0.2965129901,0.0023811620,0.2977137426
18.180000,0.0002045476,0.2965883564,-0.0043056035,0.3077372104
18.190000,-0.0012264051,0.2963622221,-0.0022614002,0.2991076950
18.200000,-0.0026412780,0.2958347391,-0.0026398142,0.2993835911
18.210000,-0.0040386387,0.2950063579,-0.0007191278,0.2973125824
18.220000,-0.0054170882,0.2938778276,-0.0094747099,0.2862965456
18.230000,-0.0067752618,0.2924501950,-0.0058102460,0.2898939259
18.240000,-0.0081118307,0.2907248042,-0.0031874699,0.2975929025
18.250000,-0.0094255033,0.2887032959,-0.0085535066,0.2848971371
18.260000,-0.0107150266,0.2863876056,-0.0013574402,0.2838997862
18.270000,-0.0119791869,0.2837799630,-0.0091393113,0.2906499560
18.280000,-0.0132168114,0.2808828900,-0.0165857914,0.2751684359
18.290000,-0.0144267691,0.2776991989,-0.0140169025,0.2766157813
18.300000,-0.0156079721,0.2742319904,-0.0190640036,0.2791438011
18.310000,-0.0167593760,0.2704846510,-0.0165413873,0.2684273970
18.320000,-0.0178799813,0.2664608512,-0.0194206528,0.2640970340
18.330000,-0.0189688341,0.2621645417,-0.0207696609,0.2588225858
18.340000,-0.0200250269,0.2575999508,-0.0218070262,0.2561440668
18.350000,-0.0210476991,0.2527715813,-0.0094860232,0.2526074671
18.360000,-0.0220360381,0.2476842064,-0.0131875926,0.2500877528
18.370000,-0.0229892796,0.2423428658,-0.0277771855,0.2524261669
18.380000,-0.0239067082,0.2367528620,-0.0220538239,0.2347328403
18.390000,-0.0247876576,0.2309197554,-0.0219244227,0.2297091484
18.400000,-0.0256315116,0.2248493598,-0.0266580075,0.2170080550
18.410000,-0.0264377041,0.2185477370,-0.0262096789,0.2071144012
18.420000,-0.0272057191,0.2120211921,-0.0323146939,0.2144372362
18.430000,-0.0279350915,0.2052762671,-0.0376654607,0.2057141392
18.440000,-0.0286254068,0.1983197357,-0.0369642155,0.2002277162
18.450000,-0.0292763013,0.1911585963,-0.0170785105,0.1896291948
18.460000,-0.0298874625,0.1838000663,-0.0258779028,0.1842905807
18.470000,-0.0304586282,0.1762515746,-0.0272784380,0.1749166888
18.480000,-0.0309895874,0.1685207548,-0.0354310784,0.1654139360
18.490000,-0.0314801793,0.1606154378,-0.0330605238,0.1567371517
18.500000,-0.0319302936,0.1525436440,-0.0313598319,0.1539696605
18.510000,-0.0323398701,0.1443135753,-0.0333196978,0.1600113033
18.520000,-0.0327088981,0.1359336069,-0.0301001403,0.1248023312
18.530000,-0.0330374164,0.1274122788,-0.0377216467,0.1255414094
18.540000,-0.0333255124,0.1187582870,-0.0280167543,0.1206420587
18.550000,-0.0335733220,0.1099804742,-0.0350899815,0.1101191829
18.560000,-0.0337810285,0.1010878210,-0.0262229044,0.1039518325
18.570000,-0.0339488625,0.0920894358,-0.0454387504,0.0911387770
18.580000,-0.0340771010,0.0829945457,-0.0246924620,0.0880896807
18.590000,-0.0341660665,0.0738124859,-0.0427508664,0.0718747061
18.600000,-0.0342161263,0.0645526902,-0.0297941955,0.0632951348
18.610000,-0.0342276918,0.0552246804,-0.0404908042,0.0533864035
18.620000,-0.0342012174,0.0458380556,-0.0360347146,0.0546196954
18.630000,-0.0341371996,0.0364024821,-0.0476894736,0.0308053513
18.640000,-0.0340361761,0.0269276826,-0.0291695061,0.0225377168
18.650000,-0.0338987246,0.0174234248,-0.0317431008,0.0181013300
18.660000,-0.0337254618,0.0078995114,-0.0406293090,0.0082381028
18.670000,-0.0335170425,-0.0016342315,-0.0334172655,-0.0158733450
18.680000,-0.0332741579,-0.0111679653,-0.0351123289,-0.0156036544
18.690000,-0.0329975349,-0.0206918497,-0.0336009914,-0.0256563236
18.700000,-0.0326879347,-0.0301960537,-0.0306963682,-0.0283880738
18.710000,-0.0323461514,-0.0396707672,-0.0342891270,-0.0433355249
18.720000,-0.0319730108,-0.0491062111,-0.0286457594,-0.0539306377
18.730000,-0.0315693691,-0.0584926490,-0.0295295077,-0.0568766057
18.740000,-0.0311361115,-0.0678203975,-0.0316318390,-0.0713033350
18.750000,-0.0306741506,-0.0770798371,-0.0306174397,-0.0715564213
18.760000,-0.0301844255,-0.0862614231,-0.0267736689,-0.0796174154
18.770000,-0.0296678998,-0.0953556957,-0.0254373125,-0.0921809977
18.780000,-0.0291255603,-0.1043532904,-0.0318344126,-0.1019394168
18.790000,-0.0285584157,-0.1132449484,-0.0308628970,-0.1128297824
18.800000,-0.0279674951,-0.1220215266,-0.0292405100,-0.1247840063
18.810000,-0.0273538460,-0.1306740071,-0.0280230805,-0.1278562001
18.820000,-0.0267185335,-0.1391935069,-0.0284467696,-0.1344331292
18.830000,-0.0260626382,-0.1475712874,-0.0231080413,-0.1500314288
18.840000,-0.0253872547,-0.1557987635,-0.0326718108,-0.1580501086
18.850000,-0.0246934906,-0.1638675122,-0.0149248115,-0.1707267470
18.860000,-0.0239824641,-0.1717692816,-0.0286757413,-0.1782277253
18.870000,-0.0232553030,-0.1794959989,-0.0309895493,-0.1722300214
18.880000,-0.0225131431,-0.1870397790,-0.0148088926,-0.1802392274
18.890000,-0.0217571264,-0.1943929316,-0.0230049954,-0.1902563577
18.900000,-0.0209883997,-0.2015479692,-0.0242572723,-0.2017585912
18.910000,-0.0202081131,-0.2084976142,-0.0195076545,-0.2092986709
18.920000,-0.0194174180,-0.2152348059,-0.0161933057,-0.2142881155
18.930000,-0.0186174665,-0.2217527070,-0.0147426811,-0.2236655418
18.940000,-0.0178094088,-0.2280447102,-0.0269929961,-0.2235424345
18.950000,-0.0169943924,-0.2341044438,-0.0098888970,-0.2399031468
18.960000,-0.0161735603,-0.2399257780,-0.0234041499,-0.2429101759
18.970000,-0.0153480496,-0.2455028301,-0.0060727793,-0.2549000767
18.980000,-0.0145189901,-0.2508299696,-0.0176037975,-0.2536052454
18.990000,-0.0136875026,-0.2559018233,-0.0087083178,-0.2537634884
19.000000,-0.0128546979,-0.2607132798,-0.0173360118,-0.2713544145
19.010000,-0.0120216749,-0.2652594936,-0.0071526112,-0.2650476230
19.020000,-0.0111895196,-0.2695358898,-0.0136140586,-0.2649533793
19.030000,-0.0103593036,-0.2735381670,-0.0086563396,-0.2696430081
19.040000,-0.0095320829,-0.2772623016,-0.0035750707,-0.2839014135
19.050000,-0.0087088963,-0.2807045506,-0.0114704819,-0.2692140330
19.060000,-0.0078907646,-0.2838614545,0.0016746130,-0.2759514484
19.070000,-0.0070786889,-0.2867298406,-0.0026471242,-0.2847120397
19.080000,-0.0062736498,-0.2893068248,-0.0069525400,-0.2916543629
19.090000,-0.0054766061,-0.2915898143,-0.0072741211,-0.2990179185
19.100000,-0.0046884935,-0.2935765096,0.0005992926,-0.2989192349
19.110000,-0.0039102238,-0.2952649057,-0.0076292781,-0.2896340404
19.120000,-0.0031426837,-0.2966532945,-0.0124299151,-0.2948819566
19.130000,-0.0023867340,-0.2977402654,-0.0020487366,-0.3027880509
19.140000,-0.0016432082,-0.2985247068,-0.0028548195,-0.3074682971
19.150000,-0.0009129121,-0.2990058068,-0.0007688168,-0.2984812519
19.160000,-0.0001966227,-0.2991830538,0.0031530313,-0.3049095167
19.170000,0.0005049129,-0.2990562370,-0.0028907641,-0.3066674943
19.180000,0.0011909777,-0.2986254464,0.0100016192,-0.3003062959
19.190000,0.0018608860,-0.2978910733,0.0066983759,-0.3040747583
19.200000,0.0025139838,-0.2968538094,0.0025247928,-0.3092442256
19.210000,0.0031496499,-0.2955146467,0.0034179724,-0.2932740669
19.220000,0.0037672957,-0.2938748769,0.0042020740,-0.2951773067
19.230000,0.0043663665,-0.2919360902,-0.0014385326,-0.2963986474
19.240000,0.0049463417,-0.2897001745,0.0120107200,-0.2859724467
19.250000,0.0055067351,-0.2871693137,0.0072554066,-0.2836746442
19.260000,0.0060470956,-0.2843459865,-0.0010568302,-0.2772073686
19.270000,0.0065670072,-0.2812329642,0.0033039499,-0.2833168691
19.280000,0.0070660896,-0.2778333087,0.0021092157,-0.2691071758
19.290000,0.0075439983,-0.2741503706,0.0076926084,-0.2687383254
19.300000,0.0080004247,-0.2701877861,0.0092782237,-0.2652024180
19.310000,0.0084350964,-0.2659494745,0.0051548506,-0.2632118356
19.320000,0.0088477771,-0.2614396348,0.0098645932,-0.2668679816
19.330000,0.0092382669,-0.2566627430,0.0125365251,-0.2610419347
19.340000,0.0096064021,-0.2516235478,0.0019466148,-0.2545462891
19.350000,0.0099520550,-0.2463270669,0.0138863596,-0.2446794486
19.360000,0.0102751341,-0.2407785833,0.0149024058,-0.2438125069
19.370000,0.0105755839,-0.2349836403,0.0121641932,-0.2299679546
19.380000,0.0108533841,-0.2289480368,0.0106619432,-0.2223184636
19.390000,0.0111085503,-0.2226778226,0.0121071798,-0.2201242122
19.400000,0.0113411327,-0.2161792931,0.0021893764,-0.2229210999
19.410000,0.0115512166,-0.2094589830,0.0173966168,-0.2054453304
19.420000,0.0117389213,-0.2025236614,0.0061525448,-0.1986345960
19.430000,0.0119044000,-0.1953803247,0.0119891909,-0.1988278925
19.440000,0.0120478393,-0.1880361907,0.0092014246,-0.1933785461
19.450000,0.0121694584,-0.1804986913,0.0143337524,-0.1787725092
19.460000,0.0122695088,-0.1727754659,0.0154292161,-0.1743288622
19.470000,0.0123482734,-0.1648743535,0.0065109439,-0.1605422523
19.480000,0.0124060661,-0.1568033854,0.0122780072,-0.1561257588
19.490000,0.0124432307,-0.1485707770,0.0204636736,-0.1523445264
19.500000,0.0124601404,-0.1401849194,0.0083305159,-0.1501910885
19.510000,0.0124571972,-0.1316543714,0.0146364690,-0.1355702428
19.520000,0.0124348304,-0.1229878502,0.0162533570,-0.1227304899
19.530000,0.0123934964,-0.1141942223,0.0148897003,-0.1167966691
19.540000,0.0123336773,-0.1052824947,0.0150720580,-0.1088217121
19.550000,0.0122558804,-0.0962618049,0.0081032967,-0.0941678227
19.560000,0.0121606369,-0.0871414115,0.0053557831,-0.0808053937
19.570000,0.0120485008,-0.0779306837,0.0150101288,-0.0761382250
19.580000,0.0119200481,-0.0686390920,0.0162403462,-0.0699205504
19.590000,0.0117758759,-0.0592761968,0.0087124969,-0.0498876077
19.600000,0.0116166007,-0.0498516389,0.0116115697,-0.0487751355
19.610000,0.0114428580,-0.0403751283,0.0054075883,-0.0404975154
19.620000,0.0112553005,-0.0308564335,0.0078268304,-0.0316849024
19.630000,0.0110545975,-0.0213053708,0.0102528942,-0.0143160306
19.640000,0.0108414333,-0.0117317933,0.0130727044,-0.0202032872
19.650000,0.0106165063,-0.0021455798,0.0067221390,-0.0083927343
19.660000,0.0103805275,0.0074433764,0.0130009229,0.0144364353
19.670000,0.0101342196,0.0170251782,0.0041806647,0.0182738318
19.680000,0.0098783156,0.0265899361,0.0144418629,0.0380933003
19.690000,0.0096135572,0.0361277793,0.0124024397,0.0387397291
19.700000,0.0093406944,0.0456288664,0.0062803738,0.0549174799
19.710000,0.0090604834,0.0550833971,0.0101404555,0.0468421507
19.720000,0.0087736856,0.0644816224,0.0070938759,0.0567726232
19.730000,0.0084810665,0.0738138557,0.0059787025,0.0699290016
19.740000,0.0081833944,0.0830704836,0.0145434454,0.0813555674
19.750000,0.0078814388,0.0922419767,0.0039814126,0.0939072922
19.760000,0.0075759696,0.1013188993,0.0111779800,0.1148598091
19.770000,0.0072677554,0.1102919204,0.0018107358,0.1056711756
19.780000,0.0069575624,0.1191518235,0.0074391465,0.1224252192
19.790000,0.0066461535,0.1278895166,0.0020425821,0.1225453337
19.800000,0.0063342863,0.1364960415,0.0097470143,0.1304071547
19.810000,0.0060227128,0.1449625839,0.0149864770,0.1417982568
19.820000,0.0057121773,0.1532804820,0.0074805061,0.1527625314
19.830000,0.0054034158,0.1614412359,0.0058456287,0.1690151206
19.840000,0.0050971546,0.1694365160,0.0068256490,0.1698460297
19.850000,0.0047941090,0.1772581716,-0.0060397825,0.1801800967
19.860000,0.0044949825,0.1848982393,0.0094174131,0.1859303912
19.870000,0.0042004655,0.1923489502,0.0118551758,0.1898252032
19.880000,0.0039112340,0.1996027383,0.0037119529,0.2043861256
19.890000,0.0036279487,0.2066522472,0.0033429659,0.2181015440
19.900000,0.0033512543,0.2134903375,0.0068824187,0.2155761142
19.910000,0.0030817776,0.2201100934,0.0055138732,0.2231786428
